"gid","oid","ptype100k","age","late_age","late_id","early_age","early_id","descrip","comments","name","strat_name"
5302,0,"Thtf","middle and lower Miocene and upper Oligocene","Middle Miocene",487,"Late Oligocene",485,"Dominant lithofacies of Thumb exposed from east side of Frenchman Mountain, through the Gale Hills to Echo Bay, and in northeast part of quadrangle. Mostly brown, fine-grained, well-sorted sandstone or siltstone in thin, parallel continuous beds, which are commonly calcareous, sometimes ripple-laminated, sometimes with thin granule or pebbly layers. Elsewhere, clastic rocks are brown to red, fine- to coarse-grained sandstone and siltstone, commonly cross-stratified, with parallel to lenticular bedding and thin, channel-filling conglomeratic sandstone beds. Locally includes medium to thick beds of crudely-stratified, poorly-sorted sandstone with floating pebbles and granules. Also includes pale-green zeolitized to white or gray, fine-grained, airfall tuff with rare to common phenocrysts of biotite, hornblende, sanidine and plagioclase; tuff is commonly reworked at base and top and sometimes contains lithic fragments. Tuff beds are massive and structureless or channel-filling and cross-bedded; occur as thin to thick beds throughout most of the section. Bohannon (1984) reported a fission track age of 13.2 ± 0.9 Ma from an airfall tuff south of Lava Butte. 40Ar/39Ar dates from the Thtf facies in the Black Wash area, South Virgin Mountains, is 15.1 ± 0.08 Ma (M. Kunk, written communication, 2000) which matches well with an age of 15.13 ± 0.03 Ma from the lower of two tuffs on the west side of Pakoon Ridge (Beard, 1996). Unit thickness unknown but exceeds 1200 m in thickest part of sections. Outcrop at north end of Wilson Ridge is tentatively correlated to Thumb Member. Described by Naumann (1987) as dominantly red-brown cross-bedded fine-grained quartz sandstone that is thin bedded, with abundant ripple laminations; lesser amounts of light-gray shale and yellowish siltstone increase in abundance up section. Intruded by Wilson Ridge pluton","The Horse Spring Formation is a pre- to syn-extension basin deposit defined by Longwell (1921, 1922) and divided into four members by Bohannon (1984). The four members are, in descending order, the Lovell Wash, Bitter Ridge Limestone, Thumb, and Rainbow Gardens Members. They range in age from as young as 13 Ma to about 24 Ma or older. Geochronologic data published since Bohannon (1984) originally defined the Horse Spring Formation members indicates that the stratigraphic relations between the members are quite complex, because deposition was mostly syntectonic with basin evolution. Although Bohannon originally defined the Lovell Wash Member as about 13 to 12 Ma and Bitter Ridge Member as 13.5 to 13 Ma, more recent geochronologic data have suggested that the upper part of the Bitter Ridge Member may be time correlative to the Lovell Wash Member, and the lower part of the Bitter Ridge Member may be time correlative to upper parts of the Thumb Member (Castor and others, 2000, Lamb and others, 2005). We consider the revised range of the two upper members to be from 14.3 to 13.0 Ma. Bohannon (1984) bracketed the Thumb Member to be between 17.2 and 13.5 Ma in age. In the south Virgin Mountain area this unit is more tightly constrained between ~16.2 and 14.2 Ma (Beard, 1996). New 40Ar/39Ar dates on sanidine and biotite (Donatelle and others, 2005; Martin, 2005) from the Thumb Member within the Echo Wash area range from 16.4 (biotite) to 14.6 Ma (sanidine). We consider the Thumb Member age to be most likely between about 14.2 to 16.4 Ma. Beard (1996) recognized a disconformity to angular unconformity between the Thumb and underlying Rainbow Gardens Members. Although Bohannon considered the Rainbow Gardens Member to be no older than 20 Ma, Beard (1996) reported 40Ar/39Ar ages ranging from ~26.0 to less than 18.8 Ma in the South Virgin Mountains. Carpenter and others (1989) also reported a K/Ar age on biotite of 24.3 ± 1.0 Ma from a vitric tuff in the Rainbow Gardens Member in the northern Grand Wash trough","Horse Spring Formation, Thumb Member, fine-grained facies","Thumb Member"
5346,0,"Thtf","middle and lower Miocene and upper Oligocene","Middle Miocene",487,"Late Oligocene",485,"Dominant lithofacies of Thumb exposed from east side of Frenchman Mountain, through the Gale Hills to Echo Bay, and in northeast part of quadrangle. Mostly brown, fine-grained, well-sorted sandstone or siltstone in thin, parallel continuous beds, which are commonly calcareous, sometimes ripple-laminated, sometimes with thin granule or pebbly layers. Elsewhere, clastic rocks are brown to red, fine- to coarse-grained sandstone and siltstone, commonly cross-stratified, with parallel to lenticular bedding and thin, channel-filling conglomeratic sandstone beds. Locally includes medium to thick beds of crudely-stratified, poorly-sorted sandstone with floating pebbles and granules. Also includes pale-green zeolitized to white or gray, fine-grained, airfall tuff with rare to common phenocrysts of biotite, hornblende, sanidine and plagioclase; tuff is commonly reworked at base and top and sometimes contains lithic fragments. Tuff beds are massive and structureless or channel-filling and cross-bedded; occur as thin to thick beds throughout most of the section. Bohannon (1984) reported a fission track age of 13.2 ± 0.9 Ma from an airfall tuff south of Lava Butte. 40Ar/39Ar dates from the Thtf facies in the Black Wash area, South Virgin Mountains, is 15.1 ± 0.08 Ma (M. Kunk, written communication, 2000) which matches well with an age of 15.13 ± 0.03 Ma from the lower of two tuffs on the west side of Pakoon Ridge (Beard, 1996). Unit thickness unknown but exceeds 1200 m in thickest part of sections. Outcrop at north end of Wilson Ridge is tentatively correlated to Thumb Member. Described by Naumann (1987) as dominantly red-brown cross-bedded fine-grained quartz sandstone that is thin bedded, with abundant ripple laminations; lesser amounts of light-gray shale and yellowish siltstone increase in abundance up section. Intruded by Wilson Ridge pluton","The Horse Spring Formation is a pre- to syn-extension basin deposit defined by Longwell (1921, 1922) and divided into four members by Bohannon (1984). The four members are, in descending order, the Lovell Wash, Bitter Ridge Limestone, Thumb, and Rainbow Gardens Members. They range in age from as young as 13 Ma to about 24 Ma or older. Geochronologic data published since Bohannon (1984) originally defined the Horse Spring Formation members indicates that the stratigraphic relations between the members are quite complex, because deposition was mostly syntectonic with basin evolution. Although Bohannon originally defined the Lovell Wash Member as about 13 to 12 Ma and Bitter Ridge Member as 13.5 to 13 Ma, more recent geochronologic data have suggested that the upper part of the Bitter Ridge Member may be time correlative to the Lovell Wash Member, and the lower part of the Bitter Ridge Member may be time correlative to upper parts of the Thumb Member (Castor and others, 2000, Lamb and others, 2005). We consider the revised range of the two upper members to be from 14.3 to 13.0 Ma. Bohannon (1984) bracketed the Thumb Member to be between 17.2 and 13.5 Ma in age. In the south Virgin Mountain area this unit is more tightly constrained between ~16.2 and 14.2 Ma (Beard, 1996). New 40Ar/39Ar dates on sanidine and biotite (Donatelle and others, 2005; Martin, 2005) from the Thumb Member within the Echo Wash area range from 16.4 (biotite) to 14.6 Ma (sanidine). We consider the Thumb Member age to be most likely between about 14.2 to 16.4 Ma. Beard (1996) recognized a disconformity to angular unconformity between the Thumb and underlying Rainbow Gardens Members. Although Bohannon considered the Rainbow Gardens Member to be no older than 20 Ma, Beard (1996) reported 40Ar/39Ar ages ranging from ~26.0 to less than 18.8 Ma in the South Virgin Mountains. Carpenter and others (1989) also reported a K/Ar age on biotite of 24.3 ± 1.0 Ma from a vitric tuff in the Rainbow Gardens Member in the northern Grand Wash trough","Horse Spring Formation, Thumb Member, fine-grained facies","Thumb Member"
9271,0,"Q2a","middle to early Pleistocene","Middle Pleistocene",502,"Early Pleistocene",491,"Alluvium consisting of sand and poorly-sorted gravel preserved on terraces and dissected alluvial fans",,"Older alluvium",
6982,0,"Q2a","middle to early Pleistocene","Middle Pleistocene",502,"Early Pleistocene",491,"Alluvium consisting of sand and poorly-sorted gravel preserved on terraces and dissected alluvial fans",,"Older alluvium",
9477,0,"Thtf","middle and lower Miocene and upper Oligocene","Middle Miocene",487,"Late Oligocene",485,"Dominant lithofacies of Thumb exposed from east side of Frenchman Mountain, through the Gale Hills to Echo Bay, and in northeast part of quadrangle. Mostly brown, fine-grained, well-sorted sandstone or siltstone in thin, parallel continuous beds, which are commonly calcareous, sometimes ripple-laminated, sometimes with thin granule or pebbly layers. Elsewhere, clastic rocks are brown to red, fine- to coarse-grained sandstone and siltstone, commonly cross-stratified, with parallel to lenticular bedding and thin, channel-filling conglomeratic sandstone beds. Locally includes medium to thick beds of crudely-stratified, poorly-sorted sandstone with floating pebbles and granules. Also includes pale-green zeolitized to white or gray, fine-grained, airfall tuff with rare to common phenocrysts of biotite, hornblende, sanidine and plagioclase; tuff is commonly reworked at base and top and sometimes contains lithic fragments. Tuff beds are massive and structureless or channel-filling and cross-bedded; occur as thin to thick beds throughout most of the section. Bohannon (1984) reported a fission track age of 13.2 ± 0.9 Ma from an airfall tuff south of Lava Butte. 40Ar/39Ar dates from the Thtf facies in the Black Wash area, South Virgin Mountains, is 15.1 ± 0.08 Ma (M. Kunk, written communication, 2000) which matches well with an age of 15.13 ± 0.03 Ma from the lower of two tuffs on the west side of Pakoon Ridge (Beard, 1996). Unit thickness unknown but exceeds 1200 m in thickest part of sections. Outcrop at north end of Wilson Ridge is tentatively correlated to Thumb Member. Described by Naumann (1987) as dominantly red-brown cross-bedded fine-grained quartz sandstone that is thin bedded, with abundant ripple laminations; lesser amounts of light-gray shale and yellowish siltstone increase in abundance up section. Intruded by Wilson Ridge pluton","The Horse Spring Formation is a pre- to syn-extension basin deposit defined by Longwell (1921, 1922) and divided into four members by Bohannon (1984). The four members are, in descending order, the Lovell Wash, Bitter Ridge Limestone, Thumb, and Rainbow Gardens Members. They range in age from as young as 13 Ma to about 24 Ma or older. Geochronologic data published since Bohannon (1984) originally defined the Horse Spring Formation members indicates that the stratigraphic relations between the members are quite complex, because deposition was mostly syntectonic with basin evolution. Although Bohannon originally defined the Lovell Wash Member as about 13 to 12 Ma and Bitter Ridge Member as 13.5 to 13 Ma, more recent geochronologic data have suggested that the upper part of the Bitter Ridge Member may be time correlative to the Lovell Wash Member, and the lower part of the Bitter Ridge Member may be time correlative to upper parts of the Thumb Member (Castor and others, 2000, Lamb and others, 2005). We consider the revised range of the two upper members to be from 14.3 to 13.0 Ma. Bohannon (1984) bracketed the Thumb Member to be between 17.2 and 13.5 Ma in age. In the south Virgin Mountain area this unit is more tightly constrained between ~16.2 and 14.2 Ma (Beard, 1996). New 40Ar/39Ar dates on sanidine and biotite (Donatelle and others, 2005; Martin, 2005) from the Thumb Member within the Echo Wash area range from 16.4 (biotite) to 14.6 Ma (sanidine). We consider the Thumb Member age to be most likely between about 14.2 to 16.4 Ma. Beard (1996) recognized a disconformity to angular unconformity between the Thumb and underlying Rainbow Gardens Members. Although Bohannon considered the Rainbow Gardens Member to be no older than 20 Ma, Beard (1996) reported 40Ar/39Ar ages ranging from ~26.0 to less than 18.8 Ma in the South Virgin Mountains. Carpenter and others (1989) also reported a K/Ar age on biotite of 24.3 ± 1.0 Ma from a vitric tuff in the Rainbow Gardens Member in the northern Grand Wash trough","Horse Spring Formation, Thumb Member, fine-grained facies","Thumb Member"
5415,0,"Thtf","middle and lower Miocene and upper Oligocene","Middle Miocene",487,"Late Oligocene",485,"Dominant lithofacies of Thumb exposed from east side of Frenchman Mountain, through the Gale Hills to Echo Bay, and in northeast part of quadrangle. Mostly brown, fine-grained, well-sorted sandstone or siltstone in thin, parallel continuous beds, which are commonly calcareous, sometimes ripple-laminated, sometimes with thin granule or pebbly layers. Elsewhere, clastic rocks are brown to red, fine- to coarse-grained sandstone and siltstone, commonly cross-stratified, with parallel to lenticular bedding and thin, channel-filling conglomeratic sandstone beds. Locally includes medium to thick beds of crudely-stratified, poorly-sorted sandstone with floating pebbles and granules. Also includes pale-green zeolitized to white or gray, fine-grained, airfall tuff with rare to common phenocrysts of biotite, hornblende, sanidine and plagioclase; tuff is commonly reworked at base and top and sometimes contains lithic fragments. Tuff beds are massive and structureless or channel-filling and cross-bedded; occur as thin to thick beds throughout most of the section. Bohannon (1984) reported a fission track age of 13.2 ± 0.9 Ma from an airfall tuff south of Lava Butte. 40Ar/39Ar dates from the Thtf facies in the Black Wash area, South Virgin Mountains, is 15.1 ± 0.08 Ma (M. Kunk, written communication, 2000) which matches well with an age of 15.13 ± 0.03 Ma from the lower of two tuffs on the west side of Pakoon Ridge (Beard, 1996). Unit thickness unknown but exceeds 1200 m in thickest part of sections. Outcrop at north end of Wilson Ridge is tentatively correlated to Thumb Member. Described by Naumann (1987) as dominantly red-brown cross-bedded fine-grained quartz sandstone that is thin bedded, with abundant ripple laminations; lesser amounts of light-gray shale and yellowish siltstone increase in abundance up section. Intruded by Wilson Ridge pluton","The Horse Spring Formation is a pre- to syn-extension basin deposit defined by Longwell (1921, 1922) and divided into four members by Bohannon (1984). The four members are, in descending order, the Lovell Wash, Bitter Ridge Limestone, Thumb, and Rainbow Gardens Members. They range in age from as young as 13 Ma to about 24 Ma or older. Geochronologic data published since Bohannon (1984) originally defined the Horse Spring Formation members indicates that the stratigraphic relations between the members are quite complex, because deposition was mostly syntectonic with basin evolution. Although Bohannon originally defined the Lovell Wash Member as about 13 to 12 Ma and Bitter Ridge Member as 13.5 to 13 Ma, more recent geochronologic data have suggested that the upper part of the Bitter Ridge Member may be time correlative to the Lovell Wash Member, and the lower part of the Bitter Ridge Member may be time correlative to upper parts of the Thumb Member (Castor and others, 2000, Lamb and others, 2005). We consider the revised range of the two upper members to be from 14.3 to 13.0 Ma. Bohannon (1984) bracketed the Thumb Member to be between 17.2 and 13.5 Ma in age. In the south Virgin Mountain area this unit is more tightly constrained between ~16.2 and 14.2 Ma (Beard, 1996). New 40Ar/39Ar dates on sanidine and biotite (Donatelle and others, 2005; Martin, 2005) from the Thumb Member within the Echo Wash area range from 16.4 (biotite) to 14.6 Ma (sanidine). We consider the Thumb Member age to be most likely between about 14.2 to 16.4 Ma. Beard (1996) recognized a disconformity to angular unconformity between the Thumb and underlying Rainbow Gardens Members. Although Bohannon considered the Rainbow Gardens Member to be no older than 20 Ma, Beard (1996) reported 40Ar/39Ar ages ranging from ~26.0 to less than 18.8 Ma in the South Virgin Mountains. Carpenter and others (1989) also reported a K/Ar age on biotite of 24.3 ± 1.0 Ma from a vitric tuff in the Rainbow Gardens Member in the northern Grand Wash trough","Horse Spring Formation, Thumb Member, fine-grained facies","Thumb Member"
2259,0,"Xu","Early Proterozoic","Paleoproterozoic",259,"Paleoproterozoic",259,"Mixed metamorphic and plutonic rocks exposed at Saddle Island and Wilson Ridge; not mapped in detail. At Saddle Island, consists of complex of gneissic biotite-hornblende gneiss, quartz diorite, hornblendite, and amphibolite, cut by rare pegmatite and interleaved with felsic mylonitic gneiss (Deubendorfer and others, 1990). At Wilson Ridge, consists of well foliated hornblende-plagioclase-quartz gneiss and granite (Eschner, 1989)",,"Metamorphic and plutonic rocks, undivided",
1623,0,"Qa","Holocene","Holocene",3,"Holocene",3,"Active channel alluvium, consisting of silt, sand, and pebble to boulder gravel; unconsolidated and poorly sorted. Deposited in channels, floodplains, low terraces and alluvial fans. No calcic soil horizon or desert pavement development. Bar and swale topography common. Typically inset into topographically higher and older alluvial units, but locally overlies them. Maximum terrace height is 10 m, but typically much lower",,"Young alluvium",
5429,0,"Thtf","middle and lower Miocene and upper Oligocene","Middle Miocene",487,"Late Oligocene",485,"Dominant lithofacies of Thumb exposed from east side of Frenchman Mountain, through the Gale Hills to Echo Bay, and in northeast part of quadrangle. Mostly brown, fine-grained, well-sorted sandstone or siltstone in thin, parallel continuous beds, which are commonly calcareous, sometimes ripple-laminated, sometimes with thin granule or pebbly layers. Elsewhere, clastic rocks are brown to red, fine- to coarse-grained sandstone and siltstone, commonly cross-stratified, with parallel to lenticular bedding and thin, channel-filling conglomeratic sandstone beds. Locally includes medium to thick beds of crudely-stratified, poorly-sorted sandstone with floating pebbles and granules. Also includes pale-green zeolitized to white or gray, fine-grained, airfall tuff with rare to common phenocrysts of biotite, hornblende, sanidine and plagioclase; tuff is commonly reworked at base and top and sometimes contains lithic fragments. Tuff beds are massive and structureless or channel-filling and cross-bedded; occur as thin to thick beds throughout most of the section. Bohannon (1984) reported a fission track age of 13.2 ± 0.9 Ma from an airfall tuff south of Lava Butte. 40Ar/39Ar dates from the Thtf facies in the Black Wash area, South Virgin Mountains, is 15.1 ± 0.08 Ma (M. Kunk, written communication, 2000) which matches well with an age of 15.13 ± 0.03 Ma from the lower of two tuffs on the west side of Pakoon Ridge (Beard, 1996). Unit thickness unknown but exceeds 1200 m in thickest part of sections. Outcrop at north end of Wilson Ridge is tentatively correlated to Thumb Member. Described by Naumann (1987) as dominantly red-brown cross-bedded fine-grained quartz sandstone that is thin bedded, with abundant ripple laminations; lesser amounts of light-gray shale and yellowish siltstone increase in abundance up section. Intruded by Wilson Ridge pluton","The Horse Spring Formation is a pre- to syn-extension basin deposit defined by Longwell (1921, 1922) and divided into four members by Bohannon (1984). The four members are, in descending order, the Lovell Wash, Bitter Ridge Limestone, Thumb, and Rainbow Gardens Members. They range in age from as young as 13 Ma to about 24 Ma or older. Geochronologic data published since Bohannon (1984) originally defined the Horse Spring Formation members indicates that the stratigraphic relations between the members are quite complex, because deposition was mostly syntectonic with basin evolution. Although Bohannon originally defined the Lovell Wash Member as about 13 to 12 Ma and Bitter Ridge Member as 13.5 to 13 Ma, more recent geochronologic data have suggested that the upper part of the Bitter Ridge Member may be time correlative to the Lovell Wash Member, and the lower part of the Bitter Ridge Member may be time correlative to upper parts of the Thumb Member (Castor and others, 2000, Lamb and others, 2005). We consider the revised range of the two upper members to be from 14.3 to 13.0 Ma. Bohannon (1984) bracketed the Thumb Member to be between 17.2 and 13.5 Ma in age. In the south Virgin Mountain area this unit is more tightly constrained between ~16.2 and 14.2 Ma (Beard, 1996). New 40Ar/39Ar dates on sanidine and biotite (Donatelle and others, 2005; Martin, 2005) from the Thumb Member within the Echo Wash area range from 16.4 (biotite) to 14.6 Ma (sanidine). We consider the Thumb Member age to be most likely between about 14.2 to 16.4 Ma. Beard (1996) recognized a disconformity to angular unconformity between the Thumb and underlying Rainbow Gardens Members. Although Bohannon considered the Rainbow Gardens Member to be no older than 20 Ma, Beard (1996) reported 40Ar/39Ar ages ranging from ~26.0 to less than 18.8 Ma in the South Virgin Mountains. Carpenter and others (1989) also reported a K/Ar age on biotite of 24.3 ± 1.0 Ma from a vitric tuff in the Rainbow Gardens Member in the northern Grand Wash trough","Horse Spring Formation, Thumb Member, fine-grained facies","Thumb Member"
5556,0,"Thtf","middle and lower Miocene and upper Oligocene","Middle Miocene",487,"Late Oligocene",485,"Dominant lithofacies of Thumb exposed from east side of Frenchman Mountain, through the Gale Hills to Echo Bay, and in northeast part of quadrangle. Mostly brown, fine-grained, well-sorted sandstone or siltstone in thin, parallel continuous beds, which are commonly calcareous, sometimes ripple-laminated, sometimes with thin granule or pebbly layers. Elsewhere, clastic rocks are brown to red, fine- to coarse-grained sandstone and siltstone, commonly cross-stratified, with parallel to lenticular bedding and thin, channel-filling conglomeratic sandstone beds. Locally includes medium to thick beds of crudely-stratified, poorly-sorted sandstone with floating pebbles and granules. Also includes pale-green zeolitized to white or gray, fine-grained, airfall tuff with rare to common phenocrysts of biotite, hornblende, sanidine and plagioclase; tuff is commonly reworked at base and top and sometimes contains lithic fragments. Tuff beds are massive and structureless or channel-filling and cross-bedded; occur as thin to thick beds throughout most of the section. Bohannon (1984) reported a fission track age of 13.2 ± 0.9 Ma from an airfall tuff south of Lava Butte. 40Ar/39Ar dates from the Thtf facies in the Black Wash area, South Virgin Mountains, is 15.1 ± 0.08 Ma (M. Kunk, written communication, 2000) which matches well with an age of 15.13 ± 0.03 Ma from the lower of two tuffs on the west side of Pakoon Ridge (Beard, 1996). Unit thickness unknown but exceeds 1200 m in thickest part of sections. Outcrop at north end of Wilson Ridge is tentatively correlated to Thumb Member. Described by Naumann (1987) as dominantly red-brown cross-bedded fine-grained quartz sandstone that is thin bedded, with abundant ripple laminations; lesser amounts of light-gray shale and yellowish siltstone increase in abundance up section. Intruded by Wilson Ridge pluton","The Horse Spring Formation is a pre- to syn-extension basin deposit defined by Longwell (1921, 1922) and divided into four members by Bohannon (1984). The four members are, in descending order, the Lovell Wash, Bitter Ridge Limestone, Thumb, and Rainbow Gardens Members. They range in age from as young as 13 Ma to about 24 Ma or older. Geochronologic data published since Bohannon (1984) originally defined the Horse Spring Formation members indicates that the stratigraphic relations between the members are quite complex, because deposition was mostly syntectonic with basin evolution. Although Bohannon originally defined the Lovell Wash Member as about 13 to 12 Ma and Bitter Ridge Member as 13.5 to 13 Ma, more recent geochronologic data have suggested that the upper part of the Bitter Ridge Member may be time correlative to the Lovell Wash Member, and the lower part of the Bitter Ridge Member may be time correlative to upper parts of the Thumb Member (Castor and others, 2000, Lamb and others, 2005). We consider the revised range of the two upper members to be from 14.3 to 13.0 Ma. Bohannon (1984) bracketed the Thumb Member to be between 17.2 and 13.5 Ma in age. In the south Virgin Mountain area this unit is more tightly constrained between ~16.2 and 14.2 Ma (Beard, 1996). New 40Ar/39Ar dates on sanidine and biotite (Donatelle and others, 2005; Martin, 2005) from the Thumb Member within the Echo Wash area range from 16.4 (biotite) to 14.6 Ma (sanidine). We consider the Thumb Member age to be most likely between about 14.2 to 16.4 Ma. Beard (1996) recognized a disconformity to angular unconformity between the Thumb and underlying Rainbow Gardens Members. Although Bohannon considered the Rainbow Gardens Member to be no older than 20 Ma, Beard (1996) reported 40Ar/39Ar ages ranging from ~26.0 to less than 18.8 Ma in the South Virgin Mountains. Carpenter and others (1989) also reported a K/Ar age on biotite of 24.3 ± 1.0 Ma from a vitric tuff in the Rainbow Gardens Member in the northern Grand Wash trough","Horse Spring Formation, Thumb Member, fine-grained facies","Thumb Member"
5568,0,"Thtf","middle and lower Miocene and upper Oligocene","Middle Miocene",487,"Late Oligocene",485,"Dominant lithofacies of Thumb exposed from east side of Frenchman Mountain, through the Gale Hills to Echo Bay, and in northeast part of quadrangle. Mostly brown, fine-grained, well-sorted sandstone or siltstone in thin, parallel continuous beds, which are commonly calcareous, sometimes ripple-laminated, sometimes with thin granule or pebbly layers. Elsewhere, clastic rocks are brown to red, fine- to coarse-grained sandstone and siltstone, commonly cross-stratified, with parallel to lenticular bedding and thin, channel-filling conglomeratic sandstone beds. Locally includes medium to thick beds of crudely-stratified, poorly-sorted sandstone with floating pebbles and granules. Also includes pale-green zeolitized to white or gray, fine-grained, airfall tuff with rare to common phenocrysts of biotite, hornblende, sanidine and plagioclase; tuff is commonly reworked at base and top and sometimes contains lithic fragments. Tuff beds are massive and structureless or channel-filling and cross-bedded; occur as thin to thick beds throughout most of the section. Bohannon (1984) reported a fission track age of 13.2 ± 0.9 Ma from an airfall tuff south of Lava Butte. 40Ar/39Ar dates from the Thtf facies in the Black Wash area, South Virgin Mountains, is 15.1 ± 0.08 Ma (M. Kunk, written communication, 2000) which matches well with an age of 15.13 ± 0.03 Ma from the lower of two tuffs on the west side of Pakoon Ridge (Beard, 1996). Unit thickness unknown but exceeds 1200 m in thickest part of sections. Outcrop at north end of Wilson Ridge is tentatively correlated to Thumb Member. Described by Naumann (1987) as dominantly red-brown cross-bedded fine-grained quartz sandstone that is thin bedded, with abundant ripple laminations; lesser amounts of light-gray shale and yellowish siltstone increase in abundance up section. Intruded by Wilson Ridge pluton","The Horse Spring Formation is a pre- to syn-extension basin deposit defined by Longwell (1921, 1922) and divided into four members by Bohannon (1984). The four members are, in descending order, the Lovell Wash, Bitter Ridge Limestone, Thumb, and Rainbow Gardens Members. They range in age from as young as 13 Ma to about 24 Ma or older. Geochronologic data published since Bohannon (1984) originally defined the Horse Spring Formation members indicates that the stratigraphic relations between the members are quite complex, because deposition was mostly syntectonic with basin evolution. Although Bohannon originally defined the Lovell Wash Member as about 13 to 12 Ma and Bitter Ridge Member as 13.5 to 13 Ma, more recent geochronologic data have suggested that the upper part of the Bitter Ridge Member may be time correlative to the Lovell Wash Member, and the lower part of the Bitter Ridge Member may be time correlative to upper parts of the Thumb Member (Castor and others, 2000, Lamb and others, 2005). We consider the revised range of the two upper members to be from 14.3 to 13.0 Ma. Bohannon (1984) bracketed the Thumb Member to be between 17.2 and 13.5 Ma in age. In the south Virgin Mountain area this unit is more tightly constrained between ~16.2 and 14.2 Ma (Beard, 1996). New 40Ar/39Ar dates on sanidine and biotite (Donatelle and others, 2005; Martin, 2005) from the Thumb Member within the Echo Wash area range from 16.4 (biotite) to 14.6 Ma (sanidine). We consider the Thumb Member age to be most likely between about 14.2 to 16.4 Ma. Beard (1996) recognized a disconformity to angular unconformity between the Thumb and underlying Rainbow Gardens Members. Although Bohannon considered the Rainbow Gardens Member to be no older than 20 Ma, Beard (1996) reported 40Ar/39Ar ages ranging from ~26.0 to less than 18.8 Ma in the South Virgin Mountains. Carpenter and others (1989) also reported a K/Ar age on biotite of 24.3 ± 1.0 Ma from a vitric tuff in the Rainbow Gardens Member in the northern Grand Wash trough","Horse Spring Formation, Thumb Member, fine-grained facies","Thumb Member"
1209,0,"Trb","middle Miocene","middle Miocene",487,"middle Miocene",487,"Rhyolite ignimbrite and breccias exposed northwest of Temple Bar, forming steep cliffs and extensive exposures in northern part of the peninsula between Temple Bar and Bonelli Bay. Rhyolite ignimbrite is light-gray, tan and white, representing pyroclastic flows and related deposits. Pyroclastic flows are weakly to moderately welded and contain phenocrysts of quartz, sanidine, plagioclase and biotite. As many as three cooling units present, separated by basal, crystal-rich air-fall tuff, but most exposures display only one or two cooling units. Each cooling unit is typically reversely graded and contains conspicuous maroon fragments of dense dacite and scattered dense brown, gray and light purple dacitic lithic clasts. Basalt, granite and biotite schist lithic fragments are rare. Flows range from 50 to 120 m thick and are locally mapped separately as Tri. Rhyolite breccias, locally mapped separately as Trb, are tan, reddish-tan and tan-gray rhyolitic breccias that cap pyroclastic flows in western part of peninsula. Blocks in breccia from 0.1 to 3 m in longest dimension, weathers into flaggy layers 0.1 to 0.5 m thick. Possibly reworked upper surface of pyroclastic flow. Total thickness about 10 m. Cascadden (1991) reported a K/Ar age of 16.4 ± 0.5 Ma from the ignimbrite unit and correlated it with the Tuff of Bridge Spring. Three 40Ar/39Ar ages from this unit yielded preliminary ages of 13.90, 13.81 and 13.70 Ma within the quadrangle and an ignimbrite exposed just south of the quadrangle yielded an age of 14.88 ± .06 Ma (M. Kunk, written communication, 2000).",,"Volcanic Rocks near Temple Bar, rhyolite breccia",
